ANO,UF,Codmun6,Codmun7,Município,ESPVIDA,FECTOT,MORT1,MORT5,RAZDEP,SOBRE40,SOBRE60,T_ENV,E_ANOSESTUDO,T_ANALF11A14,T_ANALF15A17,T_ANALF15M,T_ANALF18A24,T_ANALF18M,T_ANALF25A29,T_ANALF25M,T_ATRASO_0_BASICO,T_ATRASO_0_FUND,T_ATRASO_0_MED,T_ATRASO_1_BASICO,T_ATRASO_1_FUND,T_ATRASO_1_MED,T_ATRASO_2_BASICO,T_ATRASO_2_FUND,T_ATRASO_2_MED,T_FBBAS,T_FBFUND,T_FBMED,T_FBPRE,T_FBSUPER,T_FLBAS,T_FLFUND,T_FLMED,T_FLPRE,T_FLSUPER,T_FREQ0A3,T_FREQ11A14,T_FREQ15A17,T_FREQ18A24,T_FREQ25A29,T_FREQ4A5,T_FREQ4A6,T_FREQ5A6,T_FREQ6,T_FREQ6A14,T_FREQ6A17,T_FREQFUND1517,T_FREQFUND1824,T_FREQFUND45,T_FREQMED1824,T_FREQMED614,T_FREQSUPER1517,T_FUND11A13,T_FUND12A14,T_FUND15A17,T_FUND16A18,T_FUND18A24,T_FUND18M,T_FUND25M,T_MED18A20,T_MED18A24,T_MED18M,T_MED19A21,T_MED25M,T_SUPER25M,CORTE1,CORTE2,CORTE3,CORTE4,CORTE9,GINI,PIND,PINDCRI,PMPOB,PMPOBCRI,PPOB,PPOBCRI,PREN10RICOS,PREN20,PREN20RICOS,PREN40,PREN60,PREN80,PRENTRAB,R1040,R2040,RDPC,RDPC1,RDPC10,RDPC2,RDPC3,RDPC4,RDPC5,RDPCT,RIND,RMPOB,RPOB,THEIL,CPR,EMP,P_AGRO,P_COM,P_CONSTR,P_EXTR,P_FORMAL,P_FUND,P_MED,P_SERV,P_SIUP,P_SUPER,P_TRANSF,REN0,REN1,REN2,REN3,REN5,RENOCUP,T_ATIV,T_ATIV1014,T_ATIV1517,T_ATIV1824,T_ATIV18M,T_ATIV2529,T_DES,T_DES1014,T_DES1517,T_DES1824,T_DES18M,T_DES2529,THEILtrab,TRABCC,TRABPUB,TRABSC,T_AGUA,T_BANAGUA,T_DENS,T_LIXO,T_LUZ,AGUA_ESGOTO,PAREDE,T_CRIFUNDIN_TODOS,T_FORA4A5,T_FORA6A14,T_FUNDIN_TODOS,T_FUNDIN_TODOS_MMEIO,T_FUNDIN18MINF,T_M10A14CF,T_M15A17CF,T_MULCHEFEFIF014,T_NESTUDA_NTRAB_MMEIO,T_OCUPDESLOC_1,T_RMAXIDOSO,T_SLUZ,HOMEM0A4,HOMEM10A14,HOMEM15A19,HOMEM20A24,HOMEM25A29,HOMEM30A34,HOMEM35A39,HOMEM40A44,HOMEM45A49,HOMEM50A54,HOMEM55A59,HOMEM5A9,HOMEM60A64,HOMEM65A69,HOMEM70A74,HOMEM75A79,HOMEMTOT,HOMENS80,MULH0A4,MULH10A14,MULH15A19,MULH20A24,MULH25A29,MULH30A34,MULH35A39,MULH40A44,MULH45A49,MULH50A54,MULH55A59,MULH5A9,MULH60A64,MULH65A69,MULH70A74,MULH75A79,MULHER80,MULHERTOT,PEA,PEA1014,PEA1517,PEA18M,peso1,PESO1114,PESO1113,PESO1214,peso13,PESO15,peso1517,PESO1524,PESO1618,PESO18,Peso1820,PESO1824,Peso1921,PESO25,peso4,peso5,peso6,PESO610,Peso617,PESO65,PESOM1014,PESOM1517,PESOM15M,PESOM25M,pesoRUR,pesotot,pesourb,PIA,PIA1014,PIA1517,PIA18M,POP,POPT,I_ESCOLARIDADE,I_FREQ_PROP,IDHM,IDHM_E,IDHM_L,IDHM_R
1991,11,110080,1100809,CANDEIAS DO JAMARI,59.66,4.05,54.65,69.43,87.02,81.05,62.51,2.61,6.34,17.47,13.22,28.13,15.92,30.01,17.41,34.4,19.69,22.82,0.0,21.04,21.49,53.77,59.28,55.69,46.23,60.1,72.73,12.94,15.81,0.0,57.85,63.28,8.17,15.81,0.0,,68.99,37.57,4.78,1.84,,,24.42,29.91,63.28,57.85,29.4,0.75,,1.74,0.0,0.0,9.32,18.72,11.21,15.17,20.92,15.89,14.09,9.45,7.73,6.64,13.12,6.25,0.49,56.41,94.02,145.73,250.72,374.51,0.71,27.32,33.6,57.44,67.87,81.55,89.24,65.05,2.35,74.46,6.86,14.21,25.54,85.09,37.93,21.7,325.36,38.27,2116.58,73.35,119.63,184.29,1211.28,332.84,44.25,74.19,106.48,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.99,18.33,73.59,0.0,72.04,9.6,,,,36.72,26.61,18.35,,0.0,22.41,19.92,,,2.75,27.96,613,575,410,329,307,295,251,219,153,161,105,592,82,63,36,17,4217,9,541,496,338,324,250,258,204,167,104,73,65,582,43,31,24,12,10,3522,,,,,239,847,653,635,685,4340,484,1401,441,3856,392,917,394,2939,230,232,237,1166,2497,202,496,286,1903,1241,7739,7739,0,,,,,7973,7794,0.159,0.136,0.366,0.143,0.578,0.595
1991,11,110090,1100908,CASTANHEIRAS,59.32,3.51,56.02,71.15,76.29,80.64,61.89,2.54,6.51,13.98,15.87,34.76,15.32,37.54,22.62,45.62,24.91,29.3,0.0,20.39,23.98,0.0,54.71,46.73,0.0,51.26,68.25,0.96,0.0,0.0,49.72,56.54,0.0,0.0,0.0,,60.17,29.52,2.83,0.0,,,4.41,8.93,57.24,50.24,29.52,2.27,,0.57,0.0,0.0,12.28,11.8,0.0,0.0,8.0,6.23,5.52,0.0,2.44,2.07,0.0,1.92,0.67,28.21,47.01,72.53,131.63,188.04,0.51,58.29,64.49,82.25,87.74,92.93,95.06,38.39,3.25,54.93,11.47,24.17,45.07,97.73,13.38,9.58,92.82,15.1,356.29,38.14,58.92,97.0,254.92,96.5,36.36,54.5,67.62,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.53,8.99,68.94,0.0,14.18,3.85,,,,42.76,41.91,39.8,,0.0,9.72,0.0,,,0.95,85.82,301,304,287,229,186,139,106,128,98,90,68,295,50,36,15,14,2355,9,294,304,246,179,150,115,109,91,87,58,45,295,36,18,8,7,5,2047,,,,,110,472,353,349,363,2609,334,941,336,2275,302,607,278,1668,122,125,107,601,1407,112,304,199,1154,729,4402,4402,0,,,,,4543,4369,0.062,0.042,0.221,0.048,0.572,0.394
1991,11,110092,1100924,CHUPINGUAIA,61.95,3.99,45.82,58.36,66.4,83.74,66.75,1.21,4.23,17.42,14.16,28.39,15.81,29.98,20.64,35.23,43.13,46.63,0.0,8.95,9.67,0.0,47.93,43.7,0.0,48.23,58.11,0.0,0.81,0.0,48.12,53.63,0.0,0.81,0.0,,59.03,21.24,0.22,1.99,,,13.45,29.88,53.63,48.12,21.24,0.22,,0.0,0.0,0.0,7.51,12.43,0.0,3.69,9.18,8.33,8.06,3.86,2.58,2.83,0.0,2.91,0.0,48.35,94.02,164.54,282.06,427.79,0.53,25.51,38.23,49.55,66.32,78.44,89.15,40.61,3.36,57.46,10.6,23.14,42.54,97.11,15.33,10.84,215.23,36.11,874.13,77.95,134.94,208.79,618.38,215.23,40.14,68.37,110.97,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.53,23.78,42.39,0.0,39.66,6.07,,,,46.37,40.39,28.58,,0.0,0.0,1.62,,,0.0,60.34,264,229,218,222,240,189,132,120,86,84,42,264,28,19,6,3,2148,3,260,227,190,188,154,142,97,79,51,41,22,261,12,9,6,2,0,1740,,,,,91,373,279,279,322,2383,239,819,236,2144,240,580,243,1564,111,112,94,495,1107,47,227,64,992,614,3887,3887,0,,,,,3548,3548,0.083,0.062,0.281,0.068,0.616,0.529
1991,11,110094,1100940,CUJUBIM,62.73,3.95,43.0,54.82,79.1,84.62,68.2,1.47,6.99,14.68,11.44,28.28,13.99,30.55,22.18,35.39,36.73,43.56,0.0,15.8,18.74,0.0,47.47,37.7,0.0,53.94,66.85,0.0,0.0,0.0,51.41,53.73,0.0,0.0,0.0,,51.01,41.72,11.84,0.0,,,0.0,0.0,53.73,51.41,41.72,7.31,,0.0,0.0,0.0,17.62,19.33,0.0,0.0,4.53,6.4,6.95,0.0,0.0,0.69,0.0,0.9,0.0,30.09,47.01,98.72,188.04,297.73,0.52,45.57,50.06,70.34,77.42,88.0,90.04,33.57,1.94,54.42,8.32,21.86,45.58,96.83,16.15,13.09,112.37,10.89,377.21,35.84,76.11,133.28,305.76,127.5,27.25,51.24,78.15,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.97,18.53,71.27,0.0,22.21,8.18,,,,46.27,54.22,50.26,,0.0,8.16,13.22,,,6.27,77.79,192,211,159,125,126,111,95,75,65,60,46,224,35,12,11,2,1547,3,161,189,125,95,123,75,69,58,38,32,20,200,13,7,4,3,0,1209,,,,,64,310,223,239,217,1579,188,503,185,1391,132,315,138,1077,73,90,81,424,922,41,189,68,659,440,2756,2756,0,,,,,2731,2407,0.064,0.044,0.237,0.05,0.629,0.425
1991,11,110100,1101005,GOVERNADOR JORGE TEIXEIRA,58.48,4.43,59.58,75.59,79.55,79.6,60.34,2.17,5.74,15.12,12.4,34.47,18.99,37.89,25.73,44.34,20.17,23.07,0.0,18.98,21.72,0.0,60.85,55.21,0.0,55.54,72.51,0.0,2.24,2.07,49.22,56.15,0.0,2.24,1.43,,61.06,27.63,8.7,6.34,,,6.7,12.98,56.15,49.48,26.51,7.28,,0.0,0.0,0.0,2.42,7.57,1.92,2.4,8.22,4.93,4.0,2.96,3.97,2.04,3.11,1.5,0.36,17.63,47.01,81.48,145.73,235.05,0.7,50.75,59.61,77.73,82.29,90.6,93.75,59.38,0.5,71.72,4.43,12.88,28.28,97.87,53.57,32.35,150.04,3.71,890.92,29.55,63.34,115.55,538.04,175.32,24.2,50.33,68.66,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.03,4.17,59.81,0.0,13.47,7.8,,,,43.85,46.95,42.64,,0.0,1.86,5.68,,,3.74,86.53,460,536,465,350,268,244,198,185,150,150,115,515,70,59,31,13,3811,4,452,528,378,269,228,210,200,143,136,109,63,511,41,17,12,14,6,3313,,,,,177,857,652,630,536,4122,553,1461,516,3570,424,909,386,2661,200,201,183,1033,2442,155,528,201,1822,1176,7124,7124,0,,,,,7042,6027,0.049,0.035,0.217,0.039,0.558,0.471
1991,11,110110,1101104,ITAPUÃ DO OESTE,59.06,3.76,57.1,72.5,82.13,80.32,61.41,1.6,6.44,9.18,12.33,26.16,13.85,27.82,20.12,31.86,27.34,29.32,100.0,22.81,24.13,0.0,49.85,46.54,0.0,70.92,81.51,10.43,0.0,0.0,63.05,64.19,8.19,0.0,0.0,,75.98,56.54,19.26,0.0,,,13.32,17.73,64.19,63.05,48.35,18.33,,0.93,0.0,0.0,24.62,29.53,8.19,7.0,13.45,18.53,20.17,0.0,1.25,6.26,0.0,7.88,2.38,31.34,67.16,131.63,374.2,580.57,0.66,41.69,51.67,64.33,75.32,73.6,83.06,50.06,0.96,69.31,5.22,13.06,30.69,98.19,38.33,26.53,248.4,11.88,1243.6,53.01,97.27,219.03,860.83,276.77,33.73,59.15,75.79,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.66,16.37,71.25,0.0,51.83,2.23,,,,35.81,35.2,24.74,,0.0,4.63,3.23,,,6.4,48.17,296,272,189,159,183,152,143,116,73,79,51,292,37,23,10,5,2081,1,249,264,169,136,140,135,87,79,54,38,30,263,15,11,3,4,3,1680,,,,,115,425,329,306,312,2125,227,653,209,1898,180,426,174,1472,118,113,108,553,1205,60,264,102,904,599,3761,3761,0,,,,,3649,3275,0.185,0.115,0.349,0.135,0.568,0.552
1991,11,110120,1101203,MINISTRO ANDREAZZA,63.27,4.53,41.14,52.47,72.56,85.21,69.2,2.53,7.31,13.94,11.83,32.13,16.97,34.99,22.3,41.96,27.16,29.67,100.0,23.69,26.29,0.0,49.15,44.03,0.0,57.3,72.38,7.13,4.25,1.29,54.02,62.18,1.05,4.25,0.0,,63.17,27.66,5.84,5.81,,,9.57,14.24,62.5,54.45,24.78,4.0,,1.83,0.32,0.0,14.57,18.73,1.05,4.56,7.37,5.7,5.06,0.0,0.36,1.83,0.83,2.39,0.0,23.51,47.01,89.45,178.64,313.4,0.78,52.6,60.61,72.76,81.09,87.95,92.19,70.73,1.14,80.33,3.95,9.29,19.67,97.96,71.59,40.65,239.14,13.62,1691.46,33.64,63.86,124.09,960.48,249.45,31.13,49.3,72.21,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.65,11.24,52.09,48.82,18.25,5.09,,,,37.5,46.31,40.04,,0.0,3.92,11.53,,,3.13,81.75,643,660,578,562,455,322,291,230,173,186,116,644,105,74,37,20,5103,10,618,608,561,425,342,305,273,190,136,141,89,601,56,46,26,15,14,4444,,,,,275,994,768,716,749,5774,714,2125,694,5060,616,1411,597,3649,237,272,232,1247,2955,242,608,394,2617,1631,8144,9546,1402,,,,,9556,9161,0.057,0.063,0.277,0.061,0.638,0.546
1991,11,110130,1101302,MIRANTE DA SERRA,63.84,3.59,39.23,50.06,82.94,85.83,70.25,2.26,5.63,12.28,9.16,28.44,14.46,31.56,20.21,37.41,18.91,22.13,0.0,17.84,19.0,100.0,63.25,58.86,0.0,62.18,77.14,4.92,0.0,0.0,58.12,62.66,3.36,0.0,0.0,,69.71,40.77,10.53,1.57,,,2.29,4.98,62.66,58.12,37.41,6.25,,0.82,0.0,0.0,10.51,16.98,4.55,4.76,5.76,7.88,8.57,0.88,1.89,3.86,0.95,4.5,0.34,35.26,57.35,94.02,141.74,235.05,0.6,43.27,49.8,75.73,81.42,92.07,94.28,50.08,2.18,63.32,8.72,19.86,36.68,97.93,22.98,14.53,139.31,15.2,697.63,45.5,77.61,117.15,441.08,150.73,32.71,59.5,80.97,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.82,9.72,54.95,0.0,19.49,0.51,,,,37.34,42.41,40.01,,0.0,6.34,6.61,,,4.32,80.51,760,941,770,546,448,378,348,281,220,203,184,929,112,79,47,15,6278,17,756,886,659,444,418,398,310,243,191,145,101,829,74,47,32,16,15,5564,,,,,332,1433,1094,1072,862,6741,939,2419,857,5802,735,1480,645,4322,322,322,341,1830,4202,268,886,477,3093,1990,11842,11842,0,,,,,11239,10388,0.079,0.046,0.254,0.055,0.647,0.459
1991,11,110140,1101401,MONTE NEGRO,61.51,3.8,47.44,60.39,76.83,83.23,65.94,1.75,5.62,11.16,10.15,26.89,13.78,29.25,18.47,34.58,19.18,21.2,0.0,31.12,34.4,0.0,49.7,44.4,0.0,59.07,74.24,0.0,0.0,0.77,56.65,64.43,0.0,0.0,0.0,,68.59,26.4,6.72,1.58,,,8.57,16.11,64.43,56.65,26.4,5.4,,0.0,0.0,0.0,12.54,17.89,2.5,2.1,9.23,6.13,4.99,1.01,2.09,2.29,1.52,2.36,0.27,37.61,70.52,164.54,313.4,470.1,0.58,39.82,47.5,55.55,65.0,73.24,80.73,40.52,1.43,59.36,6.57,17.51,40.64,98.06,24.69,18.08,203.86,14.6,826.1,52.32,111.58,235.7,605.1,225.88,33.23,52.02,87.06,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.51,16.64,60.1,0.0,26.97,2.8,,,,35.57,46.91,35.36,,0.0,0.0,6.43,,,2.65,73.03,516,589,463,385,337,261,232,202,166,140,120,561,88,45,28,8,4148,7,445,517,392,289,237,248,208,156,127,95,69,513,45,21,13,4,6,3385,,,,,216,869,655,669,532,4392,542,1529,528,3850,464,987,418,2863,213,199,219,1112,2523,132,517,228,1910,1229,7533,7533,0,,,,,7397,6676,0.061,0.062,0.27,0.062,0.609,0.52
1991,11,110143,1101435,NOVA UNIÃO,60.43,4.05,51.56,65.56,81.12,81.97,63.94,2.2,4.78,15.76,13.99,32.58,14.56,35.53,20.8,43.79,19.63,21.59,0.0,36.41,37.74,0.0,43.95,40.67,0.0,47.96,59.97,2.21,0.0,0.0,46.34,53.22,0.0,0.0,0.0,,48.79,20.89,3.6,0.0,,,5.79,10.94,53.22,46.5,20.14,2.58,,1.03,0.0,0.0,9.62,8.27,1.38,4.92,8.02,4.67,3.27,2.2,1.72,1.74,0.0,1.75,1.17,31.34,53.73,94.02,152.78,250.72,0.54,51.94,59.0,72.64,84.49,90.09,95.4,39.91,2.49,57.27,9.51,21.29,42.73,94.05,16.78,12.04,113.92,14.16,454.62,40.02,67.07,122.13,326.21,125.19,34.45,52.51,76.18,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.68,5.65,59.63,0.0,15.19,0.65,,,,46.78,42.19,34.45,,0.0,23.32,11.82,,,3.13,84.81,450,473,455,354,295,208,168,158,145,105,81,529,68,51,22,13,3580,5,479,459,375,286,229,179,154,121,118,91,67,474,56,28,8,12,9,3145,,,,,167,736,564,539,571,3861,529,1470,492,3332,442,941,423,2391,191,193,183,1006,2271,148,459,233,1733,1072,6725,6725,0,,,,,6199,5641,0.047,0.047,0.228,0.047,0.591,0.427
1991,11,110145,1101450,PARECIS,62.73,3.36,43.0,54.82,78.34,84.62,68.2,1.32,4.29,17.08,16.2,33.73,17.98,36.14,21.08,42.46,23.16,30.63,0.0,22.35,26.6,0.0,54.49,42.78,0.0,40.7,56.2,0.0,0.0,0.0,38.39,40.09,0.0,0.0,0.0,,49.45,33.91,2.56,0.0,,,0.0,0.0,40.09,38.39,33.91,2.56,,0.0,0.0,0.0,4.23,17.51,0.0,0.0,0.5,4.93,6.22,0.0,0.0,0.88,0.0,1.14,0.0,52.23,78.98,117.53,197.44,313.4,0.44,32.47,40.62,65.41,78.05,84.97,92.19,31.26,5.21,49.56,14.07,27.83,50.44,100.04,8.89,7.05,142.31,37.05,444.88,63.03,97.97,160.89,352.62,142.31,44.24,70.88,97.56,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,8.13,67.81,0.0,15.08,15.12,,,,59.91,43.76,34.43,,0.0,9.5,7.51,,,0.27,84.92,249,262,222,171,164,124,101,91,94,71,50,272,37,20,4,3,1935,2,251,209,163,134,114,113,83,71,56,41,25,230,16,9,3,4,2,1523,,,,,85,381,289,284,313,1984,240,690,217,1745,205,451,199,1294,103,101,94,492,1112,46,209,169,833,536,3457,3457,0,,,,,3185,3185,0.049,0.011,0.174,0.018,0.629,0.463
1991,11,110146,1101468,PIMENTEIRAS DO OESTE,64.46,3.95,37.19,47.49,82.64,86.49,71.39,2.65,6.23,5.43,6.45,23.57,9.98,26.07,23.57,31.47,22.69,25.9,100.0,26.95,31.85,0.0,50.35,42.24,0.0,58.24,78.69,1.63,0.0,0.0,55.74,64.2,1.63,0.0,0.0,,57.38,35.04,9.06,0.0,,,4.44,13.47,64.2,56.46,30.7,4.38,,0.0,0.0,0.0,24.99,22.45,7.77,3.37,5.34,4.32,3.96,0.0,2.09,2.33,0.0,2.42,0.0,52.23,75.22,117.53,176.29,195.88,0.52,33.96,38.83,65.77,68.21,92.43,93.28,41.44,2.98,54.69,11.72,24.74,45.31,93.34,14.15,9.33,142.54,21.25,590.75,62.27,92.82,146.6,389.77,156.33,35.99,64.7,95.72,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.89,3.01,46.68,0.0,21.25,2.28,,,,35.8,34.49,33.6,,0.0,26.08,18.79,,,3.12,78.75,207,179,156,107,111,86,79,67,58,50,31,181,27,25,11,4,1377,1,175,153,132,112,99,70,60,47,35,37,22,190,13,14,8,4,1,1170,,,,,84,249,190,188,232,1462,186,507,180,1276,141,321,140,955,66,79,71,375,810,68,153,104,652,408,1864,2546,682,,,,,2406,2194,0.043,0.093,0.28,0.072,0.658,0.463
1991,11,110147,1101476,PRIMAVERA DE RONDÔNIA,62.73,4.06,43.0,54.82,75.73,84.62,68.2,2.48,7.63,6.51,7.09,26.68,11.62,29.21,19.0,35.63,28.22,31.92,100.0,24.33,27.81,0.0,47.45,40.28,0.0,59.78,78.83,3.85,11.0,0.0,56.58,66.37,0.65,11.0,0.0,,63.46,28.05,7.77,1.51,,,21.95,30.69,66.37,56.64,27.19,4.63,,2.11,0.0,0.0,13.9,18.7,6.6,1.41,7.46,4.45,3.31,1.41,1.3,1.57,1.58,1.67,0.0,39.18,58.76,94.02,150.43,235.05,0.51,45.57,50.97,75.79,81.66,92.14,93.94,41.57,4.41,56.6,12.19,24.35,43.4,93.6,13.64,9.28,128.53,28.37,534.33,49.98,78.13,122.41,363.75,129.59,42.24,65.41,86.58,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.84,12.38,58.32,0.0,22.54,1.33,,,,33.63,44.87,41.57,,0.0,4.04,9.6,,,3.56,77.46,366,398,316,318,258,178,162,144,110,98,77,364,64,43,23,15,2939,6,365,357,300,213,215,160,153,99,102,76,50,385,39,29,10,6,6,2563,,,,,154,584,445,443,435,3267,374,1147,369,2894,356,773,342,2121,142,154,134,765,1723,137,357,226,1457,944,5502,5502,0,,,,,5675,5629,0.045,0.11,0.284,0.082,0.629,0.446
1991,11,110148,1101484,SÃO FELIPE D'OESTE,62.73,4.34,43.0,54.82,80.92,84.62,68.2,2.26,5.71,7.39,8.67,27.47,11.8,29.92,21.17,36.67,25.59,27.33,100.0,25.06,27.01,0.0,49.36,45.65,0.0,58.37,72.35,2.37,3.65,0.0,56.93,65.98,0.68,3.65,0.0,,64.53,22.49,4.56,4.43,,,5.14,7.63,65.98,57.29,19.99,1.99,,0.83,0.0,0.0,12.09,14.37,2.14,2.69,3.47,3.97,4.17,1.14,1.72,1.93,1.37,2.02,0.0,39.18,56.41,84.08,141.03,242.1,0.48,52.35,59.6,78.62,83.24,90.71,92.55,38.16,5.14,54.83,13.86,25.66,45.17,97.22,11.01,7.91,112.83,29.01,430.53,49.2,66.57,110.06,309.3,113.51,44.12,62.34,78.51,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.08,4.62,62.72,0.0,13.0,4.58,,,,34.02,39.44,34.31,,0.0,7.82,0.76,,,2.71,87.0,464,555,412,380,316,223,214,191,145,102,95,480,60,47,26,15,3733,9,462,473,359,270,262,216,190,121,105,84,59,516,37,34,11,8,9,3214,,,,,185,825,613,618,564,3997,461,1421,449,3536,436,960,414,2576,176,188,176,1011,2297,157,473,168,1763,1133,6947,6947,0,,,,,7371,7327,0.04,0.051,0.232,0.047,0.629,0.425
1991,11,110149,1101492,SÃO FRANCISCO DO GUAPORÉ,63.84,4.19,39.23,50.06,70.06,85.83,70.25,1.36,5.41,19.52,16.35,27.74,16.14,29.27,22.48,34.03,23.11,26.9,0.0,24.84,23.06,0.0,52.05,50.04,0.0,40.58,52.72,0.0,22.95,0.0,37.23,41.56,0.0,22.95,0.0,,46.95,22.75,9.35,0.0,,,21.43,20.85,41.56,37.23,22.75,7.27,,0.0,0.0,0.0,12.88,10.95,0.0,0.0,3.91,8.67,10.63,0.0,0.0,3.03,0.0,4.28,0.87,0.0,47.01,80.48,143.75,376.08,0.71,49.23,49.62,71.86,76.07,85.03,90.74,58.9,0.0,74.71,2.17,10.6,25.29,97.6,108.33,68.71,154.47,0.0,909.78,16.8,65.07,113.42,577.03,224.0,17.18,38.02,56.12,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.58,4.42,63.11,0.0,23.13,5.41,,,,58.44,51.08,43.18,,0.0,2.94,0.0,,,6.79,76.87,176,170,162,136,96,103,87,81,71,56,49,185,29,18,7,5,1429,1,154,167,143,106,78,90,57,63,45,24,25,173,15,2,0,1,1,1142,,,,,62,272,201,201,197,1547,184,546,202,1363,182,363,144,1001,72,63,69,360,815,35,167,99,648,399,2437,2571,134,,,,,2754,1899,0.087,0.086,0.298,0.086,0.647,0.476
1991,11,110150,1101500,SERINGUEIRAS,62.3,3.83,44.53,56.73,81.22,84.14,67.41,0.97,5.26,15.36,10.03,26.08,14.58,28.26,20.64,33.33,15.5,18.07,0.0,19.62,22.87,0.0,64.87,59.06,0.0,66.93,83.04,0.0,4.81,0.0,50.97,54.26,0.0,4.81,0.0,,56.44,37.31,11.82,9.54,,,14.29,3.81,54.26,50.97,37.31,11.82,,0.0,0.0,0.0,7.7,8.46,4.13,4.12,12.37,5.3,3.19,0.0,1.48,0.74,0.0,0.52,0.52,14.89,34.92,75.22,141.03,234.39,0.69,57.99,65.61,79.66,86.45,90.98,96.53,57.58,0.4,71.09,4.03,12.46,28.91,96.52,57.12,35.27,135.92,2.73,782.66,24.67,57.25,111.8,483.17,160.26,26.65,48.59,65.4,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.89,6.73,64.87,0.0,15.19,5.87,,,,45.74,36.64,33.2,,0.0,13.56,15.57,,,3.26,84.81,452,407,329,274,257,213,160,137,115,98,75,382,50,26,7,2,2986,2,379,374,257,243,213,153,141,88,101,61,47,414,18,7,3,2,4,2505,,,,,172,625,479,455,500,3083,369,1103,341,2714,321,734,310,1980,159,153,157,799,1793,53,374,176,1338,838,5491,5491,0,,,,,5416,4594,0.053,0.065,0.258,0.061,0.622,0.455
1991,11,110155,1101559,TEIXEIRÓPOLIS,64.18,3.36,38.09,48.63,83.6,86.19,70.88,2.83,6.4,6.24,6.25,27.15,11.33,30.16,17.39,37.14,32.9,35.72,0.0,16.98,18.44,0.0,50.12,45.84,0.0,52.66,71.97,1.15,0.0,0.0,50.29,63.69,0.0,0.0,0.0,,60.38,15.74,5.48,3.29,,,13.34,20.99,64.08,50.89,14.55,2.97,,0.73,0.0,0.0,6.53,10.03,0.0,3.85,3.87,2.2,1.55,0.0,0.0,0.23,0.0,0.32,0.0,47.01,72.08,109.69,188.04,340.82,0.5,38.53,51.07,69.4,81.37,84.22,88.98,37.56,4.15,56.16,12.0,24.11,43.84,90.11,12.52,9.36,145.63,30.18,546.93,57.18,88.2,143.66,408.94,150.02,42.29,66.92,86.65,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.97,5.31,51.8,0.0,13.68,1.01,,,,35.92,48.59,36.69,,2.76,6.49,9.36,,,5.45,86.32,415,382,332,274,238,183,128,137,96,103,75,436,66,44,23,11,2956,13,374,382,318,226,199,138,124,111,95,77,57,377,41,30,16,9,11,2585,,,,,164,593,456,428,462,3175,400,1150,399,2775,367,750,337,2025,163,175,155,809,1802,157,382,245,1452,908,5541,5541,0,,,,,5485,5325,0.022,0.05,0.226,0.038,0.653,0.466
1991,11,110160,1101609,THEOBROMA,63.16,4.15,41.52,52.94,81.0,85.09,69.0,2.31,4.7,13.75,10.45,30.28,14.68,33.23,22.66,39.66,23.38,24.72,0.0,17.32,18.32,0.0,59.3,56.96,0.0,47.58,61.17,0.0,0.0,0.0,45.38,55.17,0.0,0.0,0.0,,57.36,11.11,4.56,2.19,,,10.43,20.05,55.17,45.38,11.11,4.56,,0.0,0.0,0.0,7.63,13.82,1.55,8.16,8.56,5.11,3.87,1.12,1.5,0.94,0.0,0.74,0.0,0.0,51.04,94.02,211.55,352.58,0.61,47.48,56.5,67.15,74.86,85.41,89.45,42.2,0.0,62.17,4.01,14.82,37.83,93.06,42.11,31.02,134.75,0.0,568.61,27.01,72.84,155.01,418.9,174.72,20.54,41.27,74.8,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.45,3.89,56.93,0.0,14.79,5.56,,,,44.83,44.37,35.13,,0.0,4.75,6.28,,,6.29,85.21,477,545,444,341,279,226,199,169,158,133,83,531,81,49,26,17,3767,9,409,493,359,242,202,197,186,155,108,93,62,436,46,26,12,9,9,3044,,,,,184,822,636,601,522,3920,507,1386,483,3413,445,879,401,2534,180,166,200,1017,2346,157,493,256,1706,1105,6811,6811,0,,,,,6853,5286,0.051,0.052,0.247,0.052,0.636,0.454
1991,11,110170,1101708,URUPÁ,63.84,4.03,39.23,50.06,86.82,85.83,70.25,1.7,5.0,7.64,8.0,29.27,13.12,32.73,19.34,39.51,12.82,13.86,0.0,21.75,23.51,0.0,65.42,62.63,0.0,56.77,71.15,0.93,0.0,1.74,51.84,60.31,0.0,0.0,0.0,,66.22,21.28,7.97,7.16,,,6.4,9.92,60.79,52.7,18.95,6.44,,0.0,0.0,0.0,8.52,12.29,0.0,1.22,3.9,3.84,3.82,0.0,0.77,1.53,1.76,1.8,0.71,30.89,67.16,125.36,256.42,512.84,0.59,40.66,45.07,63.47,68.69,79.86,84.27,43.4,2.22,63.46,7.08,17.44,36.54,95.38,24.53,17.94,186.33,20.69,808.62,45.24,96.51,177.97,591.24,189.74,33.42,58.39,84.67,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.42,7.3,66.34,0.0,14.47,3.94,,,,39.21,35.87,26.27,,1.48,0.0,1.92,,,1.73,85.53,779,880,723,507,408,381,361,244,194,183,127,835,113,69,33,9,5852,6,761,820,579,382,378,337,283,214,157,133,118,849,65,36,19,12,3,5146,,,,,289,1322,1001,978,903,6074,850,2191,754,5224,642,1341,602,3883,348,335,312,1727,3899,187,820,403,2716,1755,10998,10998,0,,,,,12082,11864,0.038,0.037,0.23,0.037,0.647,0.506
